sample_index,sample_path,target_index,target_label,secure_argmax_class_index,secure_argmax_label,secure_threshold_class_index,secure_threshold_label,prob_class_0,prob_class_1,confidence_margin
343,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00280.png,1,class_1,1,class_1,1,class_1,0.302197128534317,0.6978029012680054,0.39560577273368835
344,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00282.png,1,class_1,1,class_1,1,class_1,0.3230423033237457,0.6769577264785767,0.35391542315483093
345,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00283.png,1,class_1,1,class_1,1,class_1,0.33663299679756165,0.6633669137954712,0.32673391699790955
346,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00285.png,1,class_1,1,class_1,1,class_1,0.31440669298171997,0.6855932474136353,0.3711865544319153
347,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00286.png,1,class_1,1,class_1,1,class_1,0.3122127056121826,0.6877872943878174,0.37557458877563477
348,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00289.png,1,class_1,1,class_1,1,class_1,0.32320740818977356,0.6767926216125488,0.35358521342277527
349,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00290.png,1,class_1,1,class_1,1,class_1,0.3222143352031708,0.6777856349945068,0.35557129979133606
350,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00291.png,1,class_1,1,class_1,1,class_1,0.31086528301239014,0.6891347169876099,0.3782694339752197
351,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00292.png,1,class_1,1,class_1,1,class_1,0.3353163003921509,0.6646836996078491,0.32936739921569824
352,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00294.png,1,class_1,1,class_1,1,class_1,0.31144729256629944,0.6885526776313782,0.37710538506507874
353,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00297.png,1,class_1,1,class_1,1,class_1,0.31132709980010986,0.6886729598045349,0.37734586000442505
354,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00300.png,1,class_1,1,class_1,1,class_1,0.3087661564350128,0.6912338733673096,0.38246771693229675
355,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00301.png,1,class_1,1,class_1,1,class_1,0.3082089126110077,0.6917910575866699,0.38358214497566223
356,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00302.png,1,class_1,1,class_1,1,class_1,0.30911293625831604,0.6908870935440063,0.3817741572856903
357,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00303.png,1,class_1,1,class_1,1,class_1,0.32133105397224426,0.6786689162254333,0.3573378622531891
358,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00304.png,1,class_1,1,class_1,1,class_1,0.34525632858276367,0.6547437310218811,0.30948740243911743
359,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00305.png,1,class_1,0,class_0,0,class_0,0.5482168793678284,0.45178312063217163,0.09643375873565674
360,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00306.png,1,class_1,1,class_1,1,class_1,0.3132803738117218,0.6867196559906006,0.3734392821788788
361,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00307.png,1,class_1,1,class_1,1,class_1,0.34689292311668396,0.6531071066856384,0.30621418356895447
362,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00308.png,1,class_1,1,class_1,1,class_1,0.31164687871932983,0.6883530616760254,0.37670618295669556
363,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00309.png,1,class_1,1,class_1,1,class_1,0.3090895414352417,0.6909104585647583,0.3818209171295166
364,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00310.png,1,class_1,1,class_1,1,class_1,0.3045697510242462,0.6954302787780762,0.39086052775382996
365,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00313.png,1,class_1,1,class_1,1,class_1,0.32724303007125854,0.6727569699287415,0.3455139398574829
366,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00314.png,1,class_1,1,class_1,1,class_1,0.3079898953437805,0.6920101642608643,0.38402026891708374
367,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00315.png,1,class_1,0,class_0,0,class_0,0.6341150403022766,0.365884929895401,0.2682301104068756
368,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00316.png,1,class_1,1,class_1,0,class_0,0.41633641719818115,0.5836635828018188,0.1673271656036377
369,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00317.png,1,class_1,1,class_1,1,class_1,0.31915315985679626,0.6808468103408813,0.3616936504840851
370,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00318.png,1,class_1,1,class_1,1,class_1,0.3889656960964203,0.6110342144966125,0.22206851840019226
371,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00319.png,1,class_1,0,class_0,0,class_0,0.6074357032775879,0.3925642669200897,0.21487143635749817
372,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00320.png,1,class_1,1,class_1,1,class_1,0.3147830069065094,0.6852169632911682,0.3704339563846588
373,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00321.png,1,class_1,1,class_1,1,class_1,0.3097284138202667,0.6902715563774109,0.38054314255714417
374,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00322.png,1,class_1,1,class_1,1,class_1,0.33292773365974426,0.6670723557472229,0.33414462208747864
375,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00323.png,1,class_1,1,class_1,1,class_1,0.2968779504299164,0.703122079372406,0.4062441289424896
376,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00324.png,1,class_1,1,class_1,1,class_1,0.3140917420387268,0.6859082579612732,0.3718165159225464
377,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00325.png,1,class_1,1,class_1,1,class_1,0.37269657850265503,0.6273034811019897,0.2546069025993347
378,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00327.png,1,class_1,1,class_1,1,class_1,0.35544610023498535,0.6445538997650146,0.2891077995300293
379,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00328.png,1,class_1,1,class_1,1,class_1,0.29446861147880554,0.7055313587188721,0.41106274724006653
380,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00330.png,1,class_1,1,class_1,1,class_1,0.3118875026702881,0.6881124973297119,0.37622499465942383
381,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00331.png,1,class_1,1,class_1,1,class_1,0.3097412586212158,0.690258800983429,0.38051754236221313
382,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00332.png,1,class_1,0,class_0,0,class_0,0.5389350652694702,0.46106502413749695,0.07787004113197327
383,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00333.png,1,class_1,1,class_1,1,class_1,0.381897896528244,0.6181021332740784,0.23620423674583435
384,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00337.png,1,class_1,1,class_1,1,class_1,0.3152427673339844,0.6847572922706604,0.369514524936676
385,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00338.png,1,class_1,1,class_1,1,class_1,0.32101523876190186,0.6789847612380981,0.3579695224761963
386,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00339.png,1,class_1,1,class_1,1,class_1,0.3111841380596161,0.6888158321380615,0.37763169407844543
387,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00341.png,1,class_1,1,class_1,1,class_1,0.30841127038002014,0.6915886998176575,0.38317742943763733
388,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00342.png,1,class_1,1,class_1,1,class_1,0.35004350543022156,0.649956464767456,0.2999129593372345
389,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00343.png,1,class_1,1,class_1,1,class_1,0.3097326159477234,0.6902673840522766,0.3805347681045532
390,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00344.png,1,class_1,1,class_1,1,class_1,0.3374466001987457,0.6625534296035767,0.32510682940483093
391,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00345.png,1,class_1,1,class_1,1,class_1,0.3135053217411041,0.6864947080612183,0.37298938632011414
392,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00346.png,1,class_1,1,class_1,1,class_1,0.33184486627578735,0.6681551933288574,0.33631032705307007
393,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00347.png,1,class_1,1,class_1,1,class_1,0.3120032250881195,0.6879968047142029,0.3759935796260834
394,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00348.png,1,class_1,1,class_1,1,class_1,0.3155005872249603,0.6844993829727173,0.36899879574775696
395,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00350.png,1,class_1,1,class_1,1,class_1,0.3242630064487457,0.6757370233535767,0.35147401690483093
396,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00351.png,1,class_1,1,class_1,1,class_1,0.31226956844329834,0.6877304315567017,0.3754608631134033
397,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00352.png,1,class_1,1,class_1,1,class_1,0.30872780084609985,0.6912722587585449,0.38254445791244507
398,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00355.png,1,class_1,1,class_1,1,class_1,0.3095274567604065,0.6904726028442383,0.3809451460838318
399,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00356.png,1,class_1,1,class_1,1,class_1,0.3278181254863739,0.6721819043159485,0.3443637788295746
400,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00357.png,1,class_1,1,class_1,1,class_1,0.3292665481567383,0.6707333922386169,0.34146684408187866
401,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00359.png,1,class_1,1,class_1,1,class_1,0.3243301510810852,0.6756698489189148,0.3513396978378296
402,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00361.png,1,class_1,1,class_1,1,class_1,0.3645695149898529,0.6354303956031799,0.270860880613327
403,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00362.png,1,class_1,1,class_1,1,class_1,0.3234066665172577,0.6765933036804199,0.35318663716316223
404,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00363.png,1,class_1,1,class_1,1,class_1,0.31478211283683777,0.6852179169654846,0.37043580412864685
405,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00364.png,1,class_1,1,class_1,1,class_1,0.31267377734184265,0.6873262524604797,0.3746524751186371
406,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00367.png,1,class_1,1,class_1,1,class_1,0.3115094304084778,0.6884905695915222,0.37698113918304443
407,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00368.png,1,class_1,1,class_1,1,class_1,0.32509109377861023,0.6749088168144226,0.3498177230358124
408,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00369.png,1,class_1,1,class_1,1,class_1,0.32390978932380676,0.6760901808738708,0.3521803915500641
409,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00370.png,1,class_1,1,class_1,1,class_1,0.3120346665382385,0.6879653930664062,0.3759307265281677
410,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00371.png,1,class_1,1,class_1,1,class_1,0.31462928652763367,0.685370683670044,0.3707413971424103
411,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00372.png,1,class_1,1,class_1,1,class_1,0.3096080720424652,0.6903918981552124,0.3807838261127472
412,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00373.png,1,class_1,1,class_1,1,class_1,0.3408140242099762,0.6591859459877014,0.3183719217777252
413,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00374.png,1,class_1,1,class_1,1,class_1,0.33635231852531433,0.6636477112770081,0.3272953927516937
414,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00375.png,1,class_1,1,class_1,1,class_1,0.3076283633708954,0.6923716068267822,0.38474324345588684
415,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00376.png,1,class_1,1,class_1,1,class_1,0.3249792456626892,0.6750207543373108,0.3500415086746216
416,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00377.png,1,class_1,1,class_1,1,class_1,0.316163033246994,0.6838369965553284,0.36767396330833435
417,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00379.png,1,class_1,1,class_1,1,class_1,0.31635066866874695,0.6836493611335754,0.3672986924648285
418,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00380.png,1,class_1,1,class_1,1,class_1,0.3196668326854706,0.6803331971168518,0.3606663644313812
419,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00381.png,1,class_1,1,class_1,1,class_1,0.3287697434425354,0.6712302565574646,0.3424605131149292
420,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00384.png,1,class_1,1,class_1,1,class_1,0.33231401443481445,0.6676859259605408,0.3353719115257263
421,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00385.png,1,class_1,0,class_0,0,class_0,0.5289778709411621,0.47102218866348267,0.05795568227767944
422,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00386.png,1,class_1,0,class_0,0,class_0,0.5527800917625427,0.4472198784351349,0.10556021332740784
423,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00387.png,1,class_1,1,class_1,1,class_1,0.31910863518714905,0.6808913350105286,0.3617826998233795
424,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00389.png,1,class_1,1,class_1,1,class_1,0.310053288936615,0.689946711063385,0.37989342212677
425,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00390.png,1,class_1,1,class_1,1,class_1,0.3151843547821045,0.6848156452178955,0.369631290435791
426,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00391.png,1,class_1,1,class_1,1,class_1,0.3131817579269409,0.6868182420730591,0.37363648414611816
427,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00393.png,1,class_1,1,class_1,1,class_1,0.30187639594078064,0.6981236338615417,0.3962472379207611
428,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00394.png,1,class_1,1,class_1,1,class_1,0.32196375727653503,0.6780361533164978,0.35607239603996277
429,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00396.png,1,class_1,1,class_1,0,class_0,0.4125223457813263,0.5874776840209961,0.1749553382396698
430,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00397.png,1,class_1,1,class_1,1,class_1,0.30874449014663696,0.691255509853363,0.3825110197067261
431,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00398.png,1,class_1,1,class_1,1,class_1,0.3282267153263092,0.6717733144760132,0.343546599149704
432,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00399.png,1,class_1,1,class_1,1,class_1,0.3117455542087555,0.6882544159889221,0.3765088617801666
433,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00400.png,1,class_1,1,class_1,1,class_1,0.3119277358055115,0.6880723237991333,0.3761445879936218
434,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00401.png,1,class_1,1,class_1,1,class_1,0.3368050158023834,0.663195013999939,0.32638999819755554
435,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00402.png,1,class_1,1,class_1,1,class_1,0.31477686762809753,0.6852231025695801,0.37044623494148254
436,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00404.png,1,class_1,1,class_1,1,class_1,0.30996280908584595,0.6900372505187988,0.3800744414329529
437,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00405.png,1,class_1,1,class_1,1,class_1,0.3229730725288391,0.6770269870758057,0.35405391454696655
438,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00407.png,1,class_1,1,class_1,1,class_1,0.32720524072647095,0.672794759273529,0.3455895185470581
439,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00408.png,1,class_1,0,class_0,0,class_0,0.5800513029098511,0.4199486970901489,0.16010260581970215
440,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00410.png,1,class_1,1,class_1,1,class_1,0.3157224655151367,0.6842775344848633,0.36855506896972656
441,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00412.png,1,class_1,1,class_1,1,class_1,0.33106404542922974,0.6689359545707703,0.3378719091415405
442,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00413.png,1,class_1,1,class_1,1,class_1,0.3082675039768219,0.6917324662208557,0.3834649622440338
443,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00414.png,1,class_1,1,class_1,1,class_1,0.3155035376548767,0.6844965219497681,0.36899298429489136
444,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00415.png,1,class_1,1,class_1,1,class_1,0.31297567486763,0.6870242953300476,0.3740486204624176
445,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00418.png,1,class_1,1,class_1,1,class_1,0.31013697385787964,0.6898630261421204,0.3797260522842407
446,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00419.png,1,class_1,1,class_1,1,class_1,0.33760467171669006,0.6623952984809875,0.3247906267642975
447,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00421.png,1,class_1,1,class_1,1,class_1,0.37466397881507874,0.6253359913825989,0.25067201256752014
448,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00422.png,1,class_1,1,class_1,1,class_1,0.31297487020492554,0.6870250701904297,0.37405019998550415
449,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00423.png,1,class_1,1,class_1,1,class_1,0.31963780522346497,0.6803621649742126,0.3607243597507477
450,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00425.png,1,class_1,1,class_1,1,class_1,0.32257410883903503,0.6774258613586426,0.35485175251960754
451,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00426.png,1,class_1,1,class_1,1,class_1,0.31032562255859375,0.6896743774414062,0.3793487548828125
452,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00427.png,1,class_1,1,class_1,1,class_1,0.3209317922592163,0.6790682077407837,0.3581364154815674
453,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00428.png,1,class_1,1,class_1,1,class_1,0.31567469239234924,0.6843252182006836,0.36865052580833435
454,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00430.png,1,class_1,1,class_1,0,class_0,0.4946339428424835,0.5053660273551941,0.010732084512710571
455,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00431.png,1,class_1,1,class_1,1,class_1,0.3322136104106903,0.6677864193916321,0.3355728089809418
456,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00432.png,1,class_1,1,class_1,1,class_1,0.3084335923194885,0.6915664076805115,0.38313281536102295
457,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00434.png,1,class_1,1,class_1,1,class_1,0.38871386647224426,0.6112861037254333,0.2225722372531891
458,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00435.png,1,class_1,1,class_1,1,class_1,0.3278730809688568,0.6721269488334656,0.34425386786460876
459,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00436.png,1,class_1,1,class_1,1,class_1,0.3143136203289032,0.6856864094734192,0.371372789144516
460,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00439.png,1,class_1,1,class_1,1,class_1,0.31988030672073364,0.6801196336746216,0.36023932695388794
461,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00440.png,1,class_1,1,class_1,1,class_1,0.30643215775489807,0.6935678124427795,0.38713565468788147
462,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00441.png,1,class_1,1,class_1,1,class_1,0.312203973531723,0.6877960562705994,0.37559208273887634
463,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00442.png,1,class_1,1,class_1,1,class_1,0.3135859966278076,0.6864140033721924,0.37282800674438477
464,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00443.png,1,class_1,1,class_1,1,class_1,0.31260159611701965,0.6873984336853027,0.3747968375682831
465,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00444.png,1,class_1,1,class_1,1,class_1,0.3295896649360657,0.6704103350639343,0.34082067012786865
466,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00445.png,1,class_1,0,class_0,0,class_0,0.614449679851532,0.385550320148468,0.22889935970306396
467,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00446.png,1,class_1,0,class_0,0,class_0,0.6001443266868591,0.39985567331314087,0.20028865337371826
468,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00447.png,1,class_1,1,class_1,1,class_1,0.3114686608314514,0.6885312795639038,0.3770626187324524
469,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00448.png,1,class_1,1,class_1,1,class_1,0.3189440667629242,0.6810559034347534,0.3621118366718292
470,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00449.png,1,class_1,1,class_1,1,class_1,0.31722304224967957,0.6827769875526428,0.36555394530296326
471,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00450.png,1,class_1,1,class_1,1,class_1,0.3116210103034973,0.6883789896965027,0.37675797939300537
472,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00451.png,1,class_1,1,class_1,1,class_1,0.32255205512046814,0.6774479150772095,0.35489585995674133
473,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00452.png,1,class_1,1,class_1,1,class_1,0.30618181824684143,0.6938180923461914,0.38763627409935
474,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00453.png,1,class_1,1,class_1,1,class_1,0.3133658468723297,0.6866341233253479,0.3732682764530182
475,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00457.png,1,class_1,1,class_1,1,class_1,0.31140831112861633,0.688591718673706,0.3771834075450897
476,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00458.png,1,class_1,1,class_1,1,class_1,0.3154432773590088,0.6845567226409912,0.3691134452819824
477,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00460.png,1,class_1,1,class_1,0,class_0,0.39697524905204773,0.6030247211456299,0.20604947209358215
478,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00461.png,1,class_1,1,class_1,1,class_1,0.3158785104751587,0.6841214895248413,0.3682429790496826
479,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00462.png,1,class_1,1,class_1,1,class_1,0.3236326575279236,0.6763673424720764,0.35273468494415283
480,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00464.png,1,class_1,1,class_1,1,class_1,0.35940882563591003,0.6405911445617676,0.28118231892585754
481,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00465.png,1,class_1,1,class_1,1,class_1,0.3196956217288971,0.6803043484687805,0.3606087267398834
482,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00466.png,1,class_1,1,class_1,1,class_1,0.30884939432144165,0.6911506056785583,0.3823012113571167
483,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00467.png,1,class_1,1,class_1,1,class_1,0.31558528542518616,0.6844146847724915,0.3688293993473053
484,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00468.png,1,class_1,1,class_1,1,class_1,0.32264649868011475,0.6773534417152405,0.35470694303512573
485,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00469.png,1,class_1,1,class_1,1,class_1,0.3207142651081085,0.6792857050895691,0.35857143998146057
486,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00470.png,1,class_1,1,class_1,1,class_1,0.30784091353416443,0.6921590566635132,0.38431814312934875
487,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00472.png,1,class_1,1,class_1,1,class_1,0.3216284513473511,0.6783715486526489,0.35674309730529785
488,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00473.png,1,class_1,1,class_1,1,class_1,0.328744113445282,0.671255886554718,0.34251177310943604
489,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00474.png,1,class_1,1,class_1,0,class_0,0.450248658657074,0.5497514009475708,0.09950274229049683
490,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00475.png,1,class_1,0,class_0,0,class_0,0.6430246233940125,0.35697537660598755,0.2860492467880249
491,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00477.png,1,class_1,1,class_1,1,class_1,0.3357219099998474,0.6642781496047974,0.32855623960494995
492,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00480.png,1,class_1,1,class_1,1,class_1,0.3352240025997162,0.6647759675979614,0.32955196499824524
493,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00481.png,1,class_1,1,class_1,1,class_1,0.3108872175216675,0.6891127824783325,0.37822556495666504
494,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00482.png,1,class_1,1,class_1,1,class_1,0.30781978368759155,0.6921802759170532,0.38436049222946167
495,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00485.png,1,class_1,1,class_1,1,class_1,0.3118576109409332,0.6881424188613892,0.37628480792045593
496,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00486.png,1,class_1,1,class_1,1,class_1,0.3137432634830475,0.6862567067146301,0.37251344323158264
497,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00487.png,1,class_1,1,class_1,1,class_1,0.3090391457080841,0.6909608840942383,0.3819217383861542
498,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00488.png,1,class_1,1,class_1,1,class_1,0.32843315601348877,0.6715668439865112,0.34313368797302246
499,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00489.png,1,class_1,1,class_1,1,class_1,0.3163967728614807,0.6836032271385193,0.3672064542770386
500,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00492.png,1,class_1,1,class_1,1,class_1,0.31232449412345886,0.6876754760742188,0.3753509819507599
501,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00493.png,1,class_1,1,class_1,1,class_1,0.34032440185546875,0.6596755981445312,0.3193511962890625
502,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00494.png,1,class_1,1,class_1,1,class_1,0.30886682868003845,0.6911331415176392,0.3822663128376007
503,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00495.png,1,class_1,1,class_1,1,class_1,0.3096987009048462,0.6903012990951538,0.3806025981903076
504,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00497.png,1,class_1,1,class_1,1,class_1,0.3116963505744934,0.6883035898208618,0.3766072392463684
505,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00499.png,1,class_1,1,class_1,1,class_1,0.3135143518447876,0.6864856481552124,0.3729712963104248
506,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00501.png,1,class_1,1,class_1,1,class_1,0.31036731600761414,0.6896327137947083,0.3792653977870941
507,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00503.png,1,class_1,1,class_1,1,class_1,0.3165740966796875,0.6834259033203125,0.366851806640625
508,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00504.png,1,class_1,1,class_1,1,class_1,0.3291001319885254,0.6708998680114746,0.3417997360229492
509,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00506.png,1,class_1,1,class_1,0,class_0,0.4388063848018646,0.561193585395813,0.12238720059394836
510,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00507.png,1,class_1,1,class_1,1,class_1,0.32013824582099915,0.6798617839813232,0.3597235381603241
511,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00508.png,1,class_1,1,class_1,1,class_1,0.31958574056625366,0.6804142594337463,0.3608285188674927
512,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00510.png,1,class_1,1,class_1,1,class_1,0.31874093413352966,0.6812590956687927,0.36251816153526306
513,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00511.png,1,class_1,1,class_1,1,class_1,0.311575323343277,0.6884247064590454,0.37684938311576843
514,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00512.png,1,class_1,1,class_1,1,class_1,0.37090858817100525,0.6290913820266724,0.2581827938556671
