sample_index,sample_path,target,plaintext_logit_0,plaintext_logit_1,secure_logit_0,secure_logit_1,plaintext_prob_0,plaintext_prob_1,secure_prob_0,secure_prob_1,logit_0_abs_diff,logit_1_abs_diff,prob_0_abs_diff,prob_1_abs_diff,plaintext_argmax,secure_argmax,plaintext_threshold_pred,secure_threshold_pred
203,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00092.png,1,-0.3628706634044647,0.572975218296051,-0.3628706634044647,0.572975218296051,0.2817402482032776,0.7182598114013672,0.2817402482032776,0.7182598114013672,0.0,0.0,0.0,0.0,1,1,1,1
204,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00094.png,1,-0.5904751420021057,0.8259820342063904,-0.5904751420021057,0.8259820342063904,0.19521759450435638,0.8047824501991272,0.19521759450435638,0.8047824501991272,0.0,0.0,0.0,0.0,1,1,1,1
205,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00095.png,1,-0.4797195792198181,0.676484227180481,-0.4797195792198181,0.676484227180481,0.23935776948928833,0.7606422305107117,0.23935776948928833,0.7606422305107117,0.0,0.0,0.0,0.0,1,1,1,1
206,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00096.png,1,-0.17528708279132843,0.38972675800323486,-0.17528708279132843,0.38972675800323486,0.36238816380500793,0.6376118659973145,0.36238816380500793,0.6376118659973145,0.0,0.0,0.0,0.0,1,1,1,1
207,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00097.png,1,-0.18376973271369934,0.4172070622444153,-0.18376973271369934,0.4172070622444153,0.35412025451660156,0.6458797454833984,0.35412025451660156,0.6458797454833984,0.0,0.0,0.0,0.0,1,1,1,1
208,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00098.png,1,-0.4734516143798828,0.6702922582626343,-0.4734516143798828,0.6702922582626343,0.24163363873958588,0.7583663463592529,0.24163363873958588,0.7583663463592529,0.0,0.0,0.0,0.0,1,1,1,1
209,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00099.png,1,-0.49954965710639954,0.6983581781387329,-0.49954965710639954,0.6983581781387329,0.2318475991487503,0.7681523561477661,0.2318475991487503,0.7681523561477661,0.0,0.0,0.0,0.0,1,1,1,1
210,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00100.png,1,-0.5115932822227478,0.7099177241325378,-0.5115932822227478,0.7099177241325378,0.22767065465450287,0.7723293304443359,0.22767065465450287,0.7723293304443359,0.0,0.0,0.0,0.0,1,1,1,1
211,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00101.png,1,-0.44220247864723206,0.6402742862701416,-0.44220247864723206,0.6402742862701416,0.25303760170936584,0.7469623684883118,0.25303760170936584,0.7469623684883118,0.0,0.0,0.0,0.0,1,1,1,1
212,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00102.png,1,-0.5161641836166382,0.7210561037063599,-0.5161641836166382,0.7210561037063599,0.22492019832134247,0.7750797867774963,0.22492019832134247,0.7750797867774963,0.0,0.0,0.0,0.0,1,1,1,1
213,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00103.png,1,-0.29230135679244995,0.5064560770988464,-0.29230135679244995,0.5064560770988464,0.3102913796901703,0.6897086501121521,0.3102913796901703,0.6897086501121521,0.0,0.0,0.0,0.0,1,1,1,1
214,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00104.png,1,-0.4136122763156891,0.6122804880142212,-0.4136122763156891,0.6122804880142212,0.2638811469078064,0.7361188530921936,0.2638811469078064,0.7361188530921936,0.0,0.0,0.0,0.0,1,1,1,1
215,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00105.png,1,-0.4788081645965576,0.6762904524803162,-0.4788081645965576,0.6762904524803162,0.23955902457237244,0.7604409456253052,0.23955902457237244,0.7604409456253052,0.0,0.0,0.0,0.0,1,1,1,1
216,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00107.png,1,-0.3891955018043518,0.5874335169792175,-0.3891955018043518,0.5874335169792175,0.27356117963790894,0.7264388799667358,0.27356117963790894,0.7264388799667358,0.0,0.0,0.0,0.0,1,1,1,1
217,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00108.png,1,-0.41706064343452454,0.6129248738288879,-0.41706064343452454,0.6129248738288879,0.2630869150161743,0.7369130849838257,0.2630869150161743,0.7369130849838257,0.0,0.0,0.0,0.0,1,1,1,1
218,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00109.png,1,-0.3742617964744568,0.5756401419639587,-0.3742617964744568,0.5756401419639587,0.278904527425766,0.7210954427719116,0.278904527425766,0.7210954427719116,0.0,0.0,0.0,0.0,1,1,1,1
219,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00110.png,1,-0.24323488771915436,0.47091758251190186,-0.24323488771915436,0.47091758251190186,0.32868194580078125,0.6713180541992188,0.32868194580078125,0.6713180541992188,0.0,0.0,0.0,0.0,1,1,1,1
220,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00111.png,1,-0.34496575593948364,0.5551609992980957,-0.34496575593948364,0.5551609992980957,0.2890244722366333,0.7109755873680115,0.2890244722366333,0.7109755873680115,0.0,0.0,0.0,0.0,1,1,1,1
221,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00112.png,1,-0.441071093082428,0.63363116979599,-0.441071093082428,0.63363116979599,0.254509836435318,0.7454900741577148,0.254509836435318,0.7454900741577148,0.0,0.0,0.0,0.0,1,1,1,1
222,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00113.png,1,-0.36389678716659546,0.5698594450950623,-0.36389678716659546,0.5698594450950623,0.28216326236724854,0.7178366780281067,0.28216326236724854,0.7178366780281067,0.0,0.0,0.0,0.0,1,1,1,1
223,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00115.png,1,-0.13818809390068054,0.37412387132644653,-0.13818809390068054,0.37412387132644653,0.374651700258255,0.6253482699394226,0.374651700258255,0.6253482699394226,0.0,0.0,0.0,0.0,1,1,1,1
224,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00116.png,1,-0.19254127144813538,0.4287562668323517,-0.19254127144813538,0.4287562668323517,0.34948641061782837,0.6505135893821716,0.34948641061782837,0.6505135893821716,0.0,0.0,0.0,0.0,1,1,1,1
225,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00117.png,1,-0.2321045845746994,0.4562228322029114,-0.2321045845746994,0.4562228322029114,0.3344052731990814,0.665594756603241,0.3344052731990814,0.665594756603241,0.0,0.0,0.0,0.0,1,1,1,1
226,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00119.png,1,-0.4374912977218628,0.6368734836578369,-0.4374912977218628,0.6368734836578369,0.25457391142845154,0.7454261183738708,0.25457391142845154,0.7454261183738708,0.0,0.0,0.0,0.0,1,1,1,1
227,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00120.png,1,-0.31388863921165466,0.5176035165786743,-0.31388863921165466,0.5176035165786743,0.3033296465873718,0.6966703534126282,0.3033296465873718,0.6966703534126282,0.0,0.0,0.0,0.0,1,1,1,1
228,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00121.png,1,-0.26729610562324524,0.4904152750968933,-0.26729610562324524,0.4904152750968933,0.3191433548927307,0.6808566451072693,0.3191433548927307,0.6808566451072693,0.0,0.0,0.0,0.0,1,1,1,1
229,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00122.png,1,-0.38438740372657776,0.5774427652359009,-0.38438740372657776,0.5774427652359009,0.27651190757751465,0.7234880328178406,0.27651190757751465,0.7234880328178406,0.0,0.0,0.0,0.0,1,1,1,1
230,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00123.png,1,-0.45897209644317627,0.6578388214111328,-0.45897209644317627,0.6578388214111328,0.24660331010818481,0.7533966898918152,0.24660331010818481,0.7533966898918152,0.0,0.0,0.0,0.0,1,1,1,1
231,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00125.png,1,-0.3323303759098053,0.5369800925254822,-0.3323303759098053,0.5369800925254822,0.2953978180885315,0.7046022415161133,0.2953978180885315,0.7046022415161133,0.0,0.0,0.0,0.0,1,1,1,1
232,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00126.png,1,-0.38221630454063416,0.584104597568512,-0.38221630454063416,0.584104597568512,0.2756144404411316,0.7243855595588684,0.2756144404411316,0.7243855595588684,0.0,0.0,0.0,0.0,1,1,1,1
233,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00127.png,1,-0.5730600953102112,0.7864035367965698,-0.5730600953102112,0.7864035367965698,0.20432747900485992,0.7956724762916565,0.20432747900485992,0.7956724762916565,0.0,0.0,0.0,0.0,1,1,1,1
234,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00128.png,1,-0.3438398838043213,0.5570247769355774,-0.3438398838043213,0.5570247769355774,0.2888728380203247,0.7111271619796753,0.2888728380203247,0.7111271619796753,0.0,0.0,0.0,0.0,1,1,1,1
235,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00129.png,1,-0.5175748467445374,0.7172833681106567,-0.5175748467445374,0.7172833681106567,0.22533224523067474,0.7746677994728088,0.22533224523067474,0.7746677994728088,0.0,0.0,0.0,0.0,1,1,1,1
236,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00133.png,1,-0.4779968559741974,0.6744465231895447,-0.4779968559741974,0.6744465231895447,0.240043044090271,0.7599568963050842,0.240043044090271,0.7599568963050842,0.0,0.0,0.0,0.0,1,1,1,1
237,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00134.png,1,-0.3118745684623718,0.5215423107147217,-0.3118745684623718,0.5215423107147217,0.3029230833053589,0.6970769166946411,0.3029230833053589,0.6970769166946411,0.0,0.0,0.0,0.0,1,1,1,1
238,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00136.png,1,-0.23241747915744781,0.4570978283882141,-0.23241747915744781,0.4570978283882141,0.33414092659950256,0.6658591032028198,0.33414092659950256,0.6658591032028198,0.0,0.0,0.0,0.0,1,1,1,1
239,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00137.png,1,-0.24220284819602966,0.4517821967601776,-0.24220284819602966,0.4517821967601776,0.33314716815948486,0.6668528318405151,0.33314716815948486,0.6668528318405151,0.0,0.0,0.0,0.0,1,1,1,1
240,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00138.png,1,-0.22444038093090057,0.44464051723480225,-0.22444038093090057,0.44464051723480225,0.33870264887809753,0.6612973213195801,0.33870264887809753,0.6612973213195801,0.0,0.0,0.0,0.0,1,1,1,1
241,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00139.png,1,-0.4077067971229553,0.6094701290130615,-0.4077067971229553,0.6094701290130615,0.26557767391204834,0.7344222664833069,0.26557767391204834,0.7344222664833069,0.0,0.0,0.0,0.0,1,1,1,1
242,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00140.png,1,-0.40649110078811646,0.6115184426307678,-0.40649110078811646,0.6115184426307678,0.2654153108596802,0.7345847487449646,0.2654153108596802,0.7345847487449646,0.0,0.0,0.0,0.0,1,1,1,1
243,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00141.png,1,-0.5183319449424744,0.717299222946167,-0.5183319449424744,0.717299222946167,0.22519735991954803,0.7748026847839355,0.22519735991954803,0.7748026847839355,0.0,0.0,0.0,0.0,1,1,1,1
244,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00142.png,1,-0.23172828555107117,0.45420053601264954,-0.23172828555107117,0.45420053601264954,0.3349393308162689,0.6650606393814087,0.3349393308162689,0.6650606393814087,0.0,0.0,0.0,0.0,1,1,1,1
245,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00143.png,1,-0.2490091621875763,0.4564143419265747,-0.2490091621875763,0.4564143419265747,0.33061087131500244,0.6693891286849976,0.33061087131500244,0.6693891286849976,0.0,0.0,0.0,0.0,1,1,1,1
246,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00144.png,1,-0.2583996653556824,0.47802069783210754,-0.2583996653556824,0.47802069783210754,0.3237873911857605,0.6762126088142395,0.3237873911857605,0.6762126088142395,0.0,0.0,0.0,0.0,1,1,1,1
247,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00145.png,1,-0.47589388489723206,0.6723059415817261,-0.47589388489723206,0.6723059415817261,0.24081802368164062,0.7591819167137146,0.24081802368164062,0.7591819167137146,0.0,0.0,0.0,0.0,1,1,1,1
248,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00146.png,1,-0.42921531200408936,0.631566047668457,-0.42921531200408936,0.631566047668457,0.25716015696525574,0.7428398132324219,0.25716015696525574,0.7428398132324219,0.0,0.0,0.0,0.0,1,1,1,1
249,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00148.png,1,-0.2151118367910385,0.43862417340278625,-0.2151118367910385,0.43862417340278625,0.3421481251716614,0.6578518748283386,0.3421481251716614,0.6578518748283386,0.0,0.0,0.0,0.0,1,1,1,1
250,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00149.png,1,-0.25967615842819214,0.48397454619407654,-0.25967615842819214,0.48397454619407654,0.3222063481807709,0.6777936220169067,0.3222063481807709,0.6777936220169067,0.0,0.0,0.0,0.0,1,1,1,1
251,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00150.png,1,-0.4211795926094055,0.6135426759719849,-0.4211795926094055,0.6135426759719849,0.26216962933540344,0.737830400466919,0.26216962933540344,0.737830400466919,0.0,0.0,0.0,0.0,1,1,1,1
252,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00152.png,1,-0.48893848061561584,0.6855577230453491,-0.48893848061561584,0.6855577230453491,0.23604324460029602,0.7639567255973816,0.23604324460029602,0.7639567255973816,0.0,0.0,0.0,0.0,1,1,1,1
253,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00153.png,1,-0.4656621515750885,0.6677152514457703,-0.4656621515750885,0.6677152514457703,0.24353834986686707,0.7564616799354553,0.24353834986686707,0.7564616799354553,0.0,0.0,0.0,0.0,1,1,1,1
254,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00154.png,1,-0.4814751148223877,0.6766045689582825,-0.4814751148223877,0.6766045689582825,0.23901639878749847,0.7609835863113403,0.23901639878749847,0.7609835863113403,0.0,0.0,0.0,0.0,1,1,1,1
255,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00156.png,1,-0.07632357627153397,0.323866605758667,-0.07632357627153397,0.323866605758667,0.4012666642665863,0.5987333655357361,0.4012666642665863,0.5987333655357361,0.0,0.0,0.0,0.0,1,1,1,1
256,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00158.png,1,-0.5671747922897339,0.7816247940063477,-0.5671747922897339,0.7816247940063477,0.20606669783592224,0.7939333319664001,0.20606669783592224,0.7939333319664001,0.0,0.0,0.0,0.0,1,1,1,1
257,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00160.png,1,-0.20801550149917603,0.43593937158584595,-0.20801550149917603,0.43593937158584595,0.3443530797958374,0.6556469202041626,0.3443530797958374,0.6556469202041626,0.0,0.0,0.0,0.0,1,1,1,1
258,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00161.png,1,-0.44829028844833374,0.6454017162322998,-0.44829028844833374,0.6454017162322998,0.25092369318008423,0.7490763664245605,0.25092369318008423,0.7490763664245605,0.0,0.0,0.0,0.0,1,1,1,1
259,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00162.png,1,-0.5089365243911743,0.7064031958580017,-0.5089365243911743,0.7064031958580017,0.22875761985778809,0.7712423801422119,0.22875761985778809,0.7712423801422119,0.0,0.0,0.0,0.0,1,1,1,1
260,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00163.png,1,-0.2413741797208786,0.458728551864624,-0.2413741797208786,0.458728551864624,0.33178943395614624,0.668210506439209,0.33178943395614624,0.668210506439209,0.0,0.0,0.0,0.0,1,1,1,1
261,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00165.png,1,-0.33094149827957153,0.5448938012123108,-0.33094149827957153,0.5448938012123108,0.29404154419898987,0.7059584856033325,0.29404154419898987,0.7059584856033325,0.0,0.0,0.0,0.0,1,1,1,1
262,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00166.png,1,-0.3406203091144562,0.5383384227752686,-0.3406203091144562,0.5383384227752686,0.293393611907959,0.706606388092041,0.293393611907959,0.706606388092041,0.0,0.0,0.0,0.0,1,1,1,1
263,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00167.png,1,-0.34985965490341187,0.5582457780838013,-0.34985965490341187,0.5582457780838013,0.2873876988887787,0.7126123309135437,0.2873876988887787,0.7126123309135437,0.0,0.0,0.0,0.0,1,1,1,1
264,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00169.png,1,-0.47477057576179504,0.6750497221946716,-0.47477057576179504,0.6750497221946716,0.2405218929052353,0.7594780921936035,0.2405218929052353,0.7594780921936035,0.0,0.0,0.0,0.0,1,1,1,1
265,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00170.png,1,-0.13919267058372498,0.3714601993560791,-0.13919267058372498,0.3714601993560791,0.3750404715538025,0.6249595284461975,0.3750404715538025,0.6249595284461975,0.0,0.0,0.0,0.0,1,1,1,1
266,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00172.png,1,-0.19607947766780853,0.429583340883255,-0.19607947766780853,0.429583340883255,0.34849461913108826,0.6515053510665894,0.34849461913108826,0.6515053510665894,0.0,0.0,0.0,0.0,1,1,1,1
267,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00175.png,1,-0.32381299138069153,0.5354405045509338,-0.32381299138069153,0.5354405045509338,0.2974953055381775,0.7025046348571777,0.2974953055381775,0.7025046348571777,0.0,0.0,0.0,0.0,1,1,1,1
268,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00176.png,1,-0.4394451975822449,0.6331768035888672,-0.4394451975822449,0.6331768035888672,0.25490477681159973,0.7450952529907227,0.25490477681159973,0.7450952529907227,0.0,0.0,0.0,0.0,1,1,1,1
269,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00178.png,1,-0.18400157988071442,0.4085787832736969,-0.18400157988071442,0.4085787832736969,0.3560430109500885,0.6439569592475891,0.3560430109500885,0.6439569592475891,0.0,0.0,0.0,0.0,1,1,1,1
270,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00179.png,1,-0.4857419431209564,0.6846426725387573,-0.4857419431209564,0.6846426725387573,0.23678545653820038,0.7632144689559937,0.23678545653820038,0.7632144689559937,0.0,0.0,0.0,0.0,1,1,1,1
271,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00180.png,1,-0.43894949555397034,0.635796844959259,-0.43894949555397034,0.635796844959259,0.2545015215873718,0.745498538017273,0.2545015215873718,0.745498538017273,0.0,0.0,0.0,0.0,1,1,1,1
272,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00181.png,1,-0.44824928045272827,0.6471829414367676,-0.44824928045272827,0.6471829414367676,0.25059670209884644,0.7494032382965088,0.25059670209884644,0.7494032382965088,0.0,0.0,0.0,0.0,1,1,1,1
273,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00182.png,1,-0.36287716031074524,0.5577647686004639,-0.36287716031074524,0.5577647686004639,0.2848271131515503,0.7151728868484497,0.2848271131515503,0.7151728868484497,0.0,0.0,0.0,0.0,1,1,1,1
274,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00183.png,1,-0.5007898807525635,0.6970477104187012,-0.5007898807525635,0.6970477104187012,0.23186011612415314,0.7681398391723633,0.23186011612415314,0.7681398391723633,0.0,0.0,0.0,0.0,1,1,1,1
275,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00184.png,1,-0.29192355275154114,0.5022282600402832,-0.29192355275154114,0.5022282600402832,0.31127792596817017,0.6887221336364746,0.31127792596817017,0.6887221336364746,0.0,0.0,0.0,0.0,1,1,1,1
276,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00186.png,1,-0.3101668655872345,0.5093221068382263,-0.3101668655872345,0.5093221068382263,0.3058721423149109,0.6941278576850891,0.3058721423149109,0.6941278576850891,0.0,0.0,0.0,0.0,1,1,1,1
277,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00187.png,1,-0.4336230754852295,0.6290533542633057,-0.4336230754852295,0.6290533542633057,0.25679832696914673,0.7432016730308533,0.25679832696914673,0.7432016730308533,0.0,0.0,0.0,0.0,1,1,1,1
278,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00188.png,1,-0.21501044929027557,0.42387881875038147,-0.21501044929027557,0.42387881875038147,0.34549766778945923,0.654502272605896,0.34549766778945923,0.654502272605896,0.0,0.0,0.0,0.0,1,1,1,1
279,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00191.png,1,-0.41462627053260803,0.6115637421607971,-0.41462627053260803,0.6115637421607971,0.26382341980934143,0.736176609992981,0.26382341980934143,0.736176609992981,0.0,0.0,0.0,0.0,1,1,1,1
280,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00194.png,1,-0.4811628758907318,0.6831402778625488,-0.4811628758907318,0.6831402778625488,0.23788626492023468,0.7621137499809265,0.23788626492023468,0.7621137499809265,0.0,0.0,0.0,0.0,1,1,1,1
281,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00195.png,1,-0.4618845283985138,0.6596522331237793,-0.4618845283985138,0.6596522331237793,0.24572637677192688,0.7542737126350403,0.24572637677192688,0.7542737126350403,0.0,0.0,0.0,0.0,1,1,1,1
282,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00196.png,1,-0.44389888644218445,0.6432456970214844,-0.44389888644218445,0.6432456970214844,0.2521563768386841,0.7478436827659607,0.2521563768386841,0.7478436827659607,0.0,0.0,0.0,0.0,1,1,1,1
283,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00197.png,1,-0.4971250295639038,0.6965174078941345,-0.4971250295639038,0.6965174078941345,0.2326081395149231,0.7673919200897217,0.2326081395149231,0.7673919200897217,0.0,0.0,0.0,0.0,1,1,1,1
284,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00200.png,1,-0.1346753090620041,0.3851296603679657,-0.1346753090620041,0.3851296603679657,0.3728978633880615,0.6271021962165833,0.3728978633880615,0.6271021962165833,0.0,0.0,0.0,0.0,1,1,1,1
285,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00206.png,1,-0.04370900243520737,0.2908017635345459,-0.04370900243520737,0.2908017635345459,0.41714349389076233,0.5828565359115601,0.41714349389076233,0.5828565359115601,0.0,0.0,0.0,0.0,1,1,1,1
286,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00207.png,1,-0.292999804019928,0.4993392527103424,-0.292999804019928,0.4993392527103424,0.31166666746139526,0.6883333921432495,0.31166666746139526,0.6883333921432495,0.0,0.0,0.0,0.0,1,1,1,1
287,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00208.png,1,-0.489012748003006,0.6884226202964783,-0.489012748003006,0.6884226202964783,0.2355136275291443,0.7644863724708557,0.2355136275291443,0.7644863724708557,0.0,0.0,0.0,0.0,1,1,1,1
288,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00209.png,1,-0.21235883235931396,0.42759042978286743,-0.21235883235931396,0.42759042978286743,0.34525802731513977,0.6547420024871826,0.34525802731513977,0.6547420024871826,0.0,0.0,0.0,0.0,1,1,1,1
289,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00211.png,1,-0.4612589180469513,0.6620416045188904,-0.4612589180469513,0.6620416045188904,0.2453995943069458,0.754600465297699,0.2453995943069458,0.754600465297699,0.0,0.0,0.0,0.0,1,1,1,1
290,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00212.png,1,-0.45416611433029175,0.6577203273773193,-0.45416611433029175,0.6577203273773193,0.2475193589925766,0.752480685710907,0.2475193589925766,0.752480685710907,0.0,0.0,0.0,0.0,1,1,1,1
291,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00213.png,1,-0.41291356086730957,0.61097252368927,-0.41291356086730957,0.61097252368927,0.2642711400985718,0.7357288599014282,0.2642711400985718,0.7357288599014282,0.0,0.0,0.0,0.0,1,1,1,1
292,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00214.png,1,-0.25581347942352295,0.47956061363220215,-0.25581347942352295,0.47956061363220215,0.3240165412425995,0.6759834885597229,0.3240165412425995,0.6759834885597229,0.0,0.0,0.0,0.0,1,1,1,1
293,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00216.png,1,-0.005624077748507261,0.26631319522857666,-0.005624077748507261,0.26631319522857666,0.43243154883384705,0.5675684213638306,0.43243154883384705,0.5675684213638306,0.0,0.0,0.0,0.0,1,1,1,1
294,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00218.png,1,-0.15123289823532104,0.39104345440864563,-0.15123289823532104,0.39104345440864563,0.36765816807746887,0.632341742515564,0.36765816807746887,0.632341742515564,0.0,0.0,0.0,0.0,1,1,1,1
295,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00221.png,1,-0.3523123860359192,0.5625395774841309,-0.3523123860359192,0.5625395774841309,0.28600800037384033,0.7139919996261597,0.28600800037384033,0.7139919996261597,0.0,0.0,0.0,0.0,1,1,1,1
296,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00222.png,1,-0.07662546634674072,0.3211267590522766,-0.07662546634674072,0.3211267590522766,0.40185248851776123,0.598147451877594,0.40185248851776123,0.598147451877594,0.0,0.0,0.0,0.0,1,1,1,1
297,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00224.png,1,-0.23401255905628204,0.45321622490882874,-0.23401255905628204,0.45321622490882874,0.33464983105659485,0.6653501987457275,0.33464983105659485,0.6653501987457275,0.0,0.0,0.0,0.0,1,1,1,1
298,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00225.png,1,-0.2515866458415985,0.475195050239563,-0.2515866458415985,0.475195050239563,0.3259013593196869,0.6740986704826355,0.3259013593196869,0.6740986704826355,0.0,0.0,0.0,0.0,1,1,1,1
299,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00228.png,1,-0.20777970552444458,0.4281405508518219,-0.20777970552444458,0.4281405508518219,0.3461693525314331,0.6538306474685669,0.3461693525314331,0.6538306474685669,0.0,0.0,0.0,0.0,1,1,1,1
300,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00229.png,1,-0.31458815932273865,0.5249328017234802,-0.31458815932273865,0.5249328017234802,0.3016357123851776,0.6983643174171448,0.3016357123851776,0.6983643174171448,0.0,0.0,0.0,0.0,1,1,1,1
301,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00230.png,1,-0.38139477372169495,0.5848007202148438,-0.38139477372169495,0.5848007202148438,0.27563947439193726,0.7243605256080627,0.27563947439193726,0.7243605256080627,0.0,0.0,0.0,0.0,1,1,1,1
302,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00231.png,1,-0.166046142578125,0.3926677107810974,-0.166046142578125,0.3926677107810974,0.3638450801372528,0.6361548900604248,0.3638450801372528,0.6361548900604248,0.0,0.0,0.0,0.0,1,1,1,1
303,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00232.png,1,-0.47860538959503174,0.674265444278717,-0.47860538959503174,0.674265444278717,0.23996511101722717,0.7600349187850952,0.23996511101722717,0.7600349187850952,0.0,0.0,0.0,0.0,1,1,1,1
304,/data/wyb/pneumoniamnist_imagefolder_subset/val/1/00234.png,1,-0.34115085005760193,0.5489054918289185,-0.34115085005760193,0.5489054918289185,0.2910982072353363,0.7089018225669861,0.2910982072353363,0.7089018225669861,0.0,0.0,0.0,0.0,1,1,1,1
